0.00625 	2.8282508e-10 	-1.7085018e-07 	0
0.01875 	7.8217489e-10 	-6.8165431e-07 	0
0.03125 	1.1142012e-09 	-1.4937753e-06 	0
0.04375 	1.2532581e-09 	-2.5314048e-06 	0
0.05625 	1.2178584e-09 	-3.7070264e-06 	0
0.06875 	1.0222961e-09 	-4.9358053e-06 	0
0.08125 	7.1549657e-10 	-6.1514594e-06 	0
0.09375 	3.4298507e-10 	-7.301425e-06 	0
0.10625 	-4.6945484e-11 	-8.3480112e-06 	0
0.11875 	-4.1145215e-10 	-9.2675754e-06 	0
0.13125 	-7.2830341e-10 	-1.0048741e-05 	0
0.14375 	-9.7970252e-10 	-1.0690578e-05 	0
0.15625 	-1.1720529e-09 	-1.1200531e-05 	0
0.16875 	-1.310282e-09 	-1.1591814e-05 	0
0.18125 	-1.411935e-09 	-1.1881076e-05 	0
0.19375 	-1.4877703e-09 	-1.2086293e-05 	0
0.20625 	-1.5474911e-09 	-1.2225108e-05 	0
0.21875 	-1.5937684e-09 	-1.2313673e-05 	0
0.23125 	-1.6254593e-09 	-1.2365918e-05 	0
0.24375 	-1.6367326e-09 	-1.2393252e-05 	0
0.25625 	-1.6184662e-09 	-1.240455e-05 	0
0.26875 	-1.5642098e-09 	-1.2406386e-05 	0
0.28125 	-1.4673593e-09 	-1.2403368e-05 	0
0.29375 	-1.3272531e-09 	-1.2398527e-05 	0
0.30625 	-1.146236e-09 	-1.2393706e-05 	0
0.31875 	-9.309636e-10 	-1.2389894e-05 	0
0.33125 	-6.9004594e-10 	-1.2387511e-05 	0
0.34375 	-4.3497289e-10 	-1.238662e-05 	0
0.35625 	-1.7710693e-10 	-1.2387091e-05 	0
0.36875 	7.2188519e-11 	-1.2388698e-05 	0
0.38125 	3.0327116e-10 	-1.2391197e-05 	0
0.39375 	5.0815566e-10 	-1.2394353e-05 	0
0.40625 	6.8136259e-10 	-1.2397967e-05 	0
0.41875 	8.1954647e-10 	-1.2401878e-05 	0
0.43125 	9.2167355e-10 	-1.2405963e-05 	0
0.44375 	9.8843094e-10 	-1.2410133e-05 	0
0.45625 	1.0221155e-09 	-1.2414323e-05 	0
0.46875 	1.0260202e-09 	-1.2418492e-05 	0
0.48125 	1.0042456e-09 	-1.2422613e-05 	0
0.49375 	9.6117525e-10 	-1.242667e-05 	0
0.50625 	9.0133872e-10 	-1.2430654e-05 	0
0.51875 	8.2905021e-10 	-1.2434562e-05 	0
0.53125 	7.483608e-10 	-1.2438392e-05 	0
0.54375 	6.6284225e-10 	-1.2442147e-05 	0
0.55625 	5.7561872e-10 	-1.2445828e-05 	0
0.56875 	4.892594e-10 	-1.2449438e-05 	0
0.58125 	4.0586122e-10 	-1.2452978e-05 	0
0.59375 	3.2700963e-10 	-1.245645e-05 	0
0.60625 	2.538837e-10 	-1.2459858e-05 	0
0.61875 	1.8725179e-10 	-1.2463201e-05 	0
0.63125 	1.2757817e-10 	-1.2466482e-05 	0
0.64375 	7.5031331e-11 	-1.24697e-05 	0
0.65625 	2.9580081e-11 	-1.2472857e-05 	0
0.66875 	-8.99797e-12 	-1.2475954e-05 	0
0.68125 	-4.103616e-11 	-1.247899e-05 	0
0.69375 	-6.6975607e-11 	-1.2481965e-05 	0
0.70625 	-8.7301636e-11 	-1.2484881e-05 	0
0.71875 	-1.0254716e-10 	-1.2487736e-05 	0
0.73125 	-1.1324414e-10 	-1.2490531e-05 	0
0.74375 	-1.1993262e-10 	-1.2493266e-05 	0
0.75625 	-1.2312461e-10 	-1.2495941e-05 	0
0.76875 	-1.2331703e-10 	-1.2498556e-05 	0
0.78125 	-1.209652e-10 	-1.2501111e-05 	0
0.79375 	-1.1649786e-10 	-1.2503606e-05 	0
0.80625 	-1.1029786e-10 	-1.2506041e-05 	0
0.81875 	-1.0271767e-10 	-1.2508417e-05 	0
0.83125 	-9.4065327e-11 	-1.2510734e-05 	0
0.84375 	-8.4619253e-11 	-1.2512992e-05 	0
0.85625 	-7.4617946e-11 	-1.2515192e-05 	0
0.86875 	-6.4273441e-11 	-1.2517333e-05 	0
0.88125 	-5.3763697e-11 	-1.2519418e-05 	0
0.89375 	-4.3244255e-11 	-1.2521445e-05 	0
0.90625 	-3.284265e-11 	-1.2523417e-05 	0
0.91875 	-2.2668136e-11 	-1.2525333e-05 	0
0.93125 	-1.2807625e-11 	-1.2527194e-05 	0
0.94375 	-3.3334785e-12 	-1.2529002e-05 	0
0.95625 	5.6992778e-12 	-1.2530756e-05 	0
0.96875 	1.424698e-11 	-1.2532458e-05 	0
0.98125 	2.227903e-11 	-1.2534108e-05 	0
0.99375 	2.9773619e-11 	-1.2535708e-05 	0
