0.00625 	2.8351575e-10 	-1.7397167e-07 	0
0.01875 	7.8365476e-10 	-6.8791477e-07 	0
0.03125 	1.115114e-09 	-1.4983693e-06 	0
0.04375 	1.2521832e-09 	-2.5320407e-06 	0
0.05625 	1.2123707e-09 	-3.7038307e-06 	0
0.06875 	1.0098525e-09 	-4.9300165e-06 	0
0.08125 	6.9665886e-10 	-6.1440994e-06 	0
0.09375 	3.1972553e-10 	-7.2933528e-06 	0
0.10625 	-7.2916854e-11 	-8.3397842e-06 	0
0.11875 	-4.3810838e-10 	-9.2595397e-06 	0
0.13125 	-7.5378212e-10 	-1.0041134e-05 	0
0.14375 	-1.0022289e-09 	-1.0683497e-05 	0
0.15625 	-1.1900826e-09 	-1.1193967e-05 	0
0.16875 	-1.3228076e-09 	-1.1585718e-05 	0
0.18125 	-1.418969e-09 	-1.1875376e-05 	0
0.19375 	-1.4897674e-09 	-1.2080913e-05 	0
0.20625 	-1.5452934e-09 	-1.2219983e-05 	0
0.21875 	-1.5888107e-09 	-1.2308745e-05 	0
0.23125 	-1.6186502e-09 	-1.2361138e-05 	0
0.24375 	-1.6288102e-09 	-1.2388583e-05 	0
0.25625 	-1.6105881e-09 	-1.2399966e-05 	0
0.26875 	-1.5575619e-09 	-1.2401867e-05 	0
0.28125 	-1.4624731e-09 	-1.2398899e-05 	0
0.29375 	-1.3236549e-09 	-1.2394097e-05 	0
0.30625 	-1.1435696e-09 	-1.2389309e-05 	0
0.31875 	-9.2926452e-10 	-1.2385523e-05 	0
0.33125 	-6.8897416e-10 	-1.2383164e-05 	0
0.34375 	-4.3398246e-10 	-1.2382295e-05 	0
0.35625 	-1.7573081e-10 	-1.2382786e-05 	0
0.36875 	7.4333417e-11 	-1.2384413e-05 	0
0.38125 	3.0647354e-10 	-1.238693e-05 	0
0.39375 	5.125933e-10 	-1.2390103e-05 	0
0.40625 	6.8710592e-10 	-1.2393734e-05 	0
0.41875 	8.265628e-10 	-1.2397662e-05 	0
0.43125 	9.2984516e-10 	-1.2401764e-05 	0
0.44375 	9.9757529e-10 	-1.2405949e-05 	0
0.45625 	1.032006e-09 	-1.2410156e-05 	0
0.46875 	1.0364033e-09 	-1.2414341e-05 	0
0.48125 	1.0148582e-09 	-1.2418479e-05 	0
0.49375 	9.7176072e-10 	-1.2422551e-05 	0
0.50625 	9.1165956e-10 	-1.2426552e-05 	0
0.51875 	8.3889624e-10 	-1.2430475e-05 	0
0.53125 	7.575549e-10 	-1.2434322e-05 	0
0.54375 	6.7124352e-10 	-1.2438093e-05 	0
0.55625 	5.8312301e-10 	-1.2441791e-05 	0
0.56875 	4.9579853e-10 	-1.2445416e-05 	0
0.58125 	4.1140034e-10 	-1.2448973e-05 	0
0.59375 	3.3154394e-10 	-1.2452462e-05 	0
0.60625 	2.5743425e-10 	-1.2455886e-05 	0
0.61875 	1.8986121e-10 	-1.2459246e-05 	0
0.63125 	1.2930614e-10 	-1.2462543e-05 	0
0.64375 	7.5950433e-11 	-1.2465778e-05 	0
0.65625 	2.9771733e-11 	-1.2468952e-05 	0
0.66875 	-9.4469961e-12 	-1.2472065e-05 	0
0.68125 	-4.2036917e-11 	-1.2475117e-05 	0
0.69375 	-6.8439557e-11 	-1.2478109e-05 	0
0.70625 	-8.9142819e-11 	-1.2481041e-05 	0
0.71875 	-1.0468386e-10 	-1.2483912e-05 	0
0.73125 	-1.1560017e-10 	-1.2486723e-05 	0
0.74375 	-1.2243815e-10 	-1.2489474e-05 	0
0.75625 	-1.2571676e-10 	-1.2492164e-05 	0
0.76875 	-1.259401e-10 	-1.2494794e-05 	0
0.78125 	-1.2357075e-10 	-1.2497364e-05 	0
0.79375 	-1.1904447e-10 	-1.2499874e-05 	0
0.80625 	-1.1275092e-10 	-1.2502324e-05 	0
0.81875 	-1.0504892e-10 	-1.2504715e-05 	0
0.83125 	-9.6252407e-11 	-1.2507045e-05 	0
0.84375 	-8.6645116e-11 	-1.2509317e-05 	0
0.85625 	-7.6470399e-11 	-1.251153e-05 	0
0.86875 	-6.5944486e-11 	-1.2513685e-05 	0
0.88125 	-5.5249104e-11 	-1.2515782e-05 	0
0.89375 	-4.4542926e-11 	-1.2517822e-05 	0
0.90625 	-3.3956253e-11 	-1.2519806e-05 	0
0.91875 	-2.3600526e-11 	-1.2521734e-05 	0
0.93125 	-1.3564555e-11 	-1.2523606e-05 	0
0.94375 	-3.9220884e-12 	-1.2525425e-05 	0
0.95625 	5.270635e-12 	-1.252719e-05 	0
0.96875 	1.3969196e-11 	-1.2528902e-05 	0
0.98125 	2.2142354e-11 	-1.2530563e-05 	0
0.99375 	2.9768024e-11 	-1.2532173e-05 	0
