0.00625 	2.8327701e-10 	-1.7257997e-07 	0
0.01875 	7.8313248e-10 	-6.851419e-07 	0
0.03125 	1.1147429e-09 	-1.496343e-06 	0
0.04375 	1.2524315e-09 	-2.5317731e-06 	0
0.05625 	1.214321e-09 	-3.7053012e-06 	0
0.06875 	1.0146974e-09 	-4.9326884e-06 	0
0.08125 	7.0406497e-10 	-6.1475142e-06 	0
0.09375 	3.2873598e-10 	-7.2971268e-06 	0
0.10625 	-6.2983277e-11 	-8.3436597e-06 	0
0.11875 	-4.2799568e-10 	-9.2633451e-06 	0
0.13125 	-7.4418032e-10 	-1.0044752e-05 	0
0.14375 	-9.9370579e-10 	-1.0686877e-05 	0
0.15625 	-1.1831278e-09 	-1.1197117e-05 	0
0.16875 	-1.3181266e-09 	-1.1588663e-05 	0
0.18125 	-1.41664e-09 	-1.1878145e-05 	0
0.19375 	-1.489267e-09 	-1.2083539e-05 	0
0.20625 	-1.5462474e-09 	-1.2222494e-05 	0
0.21875 	-1.5906083e-09 	-1.2311169e-05 	0
0.23125 	-1.621147e-09 	-1.2363496e-05 	0
0.24375 	-1.6319923e-09 	-1.2390894e-05 	0
0.25625 	-1.6137586e-09 	-1.2402241e-05 	0
0.26875 	-1.5601802e-09 	-1.2404115e-05 	0
0.28125 	-1.4644107e-09 	-1.2401126e-05 	0
0.29375 	-1.3250315e-09 	-1.2396309e-05 	0
0.30625 	-1.1445634e-09 	-1.2391507e-05 	0
0.31875 	-9.299177e-10 	-1.2387711e-05 	0
0.33125 	-6.8937941e-10 	-1.2385343e-05 	0
0.34375 	-4.3433614e-10 	-1.2384466e-05 	0
0.35625 	-1.7622317e-10 	-1.2384949e-05 	0
0.36875 	7.3552392e-11 	-1.2386569e-05 	0
0.38125 	3.0529177e-10 	-1.2389079e-05 	0
0.39375 	5.1094116e-10 	-1.2392246e-05 	0
0.40625 	6.8495553e-10 	-1.239587e-05 	0
0.41875 	8.2392676e-10 	-1.2399792e-05 	0
0.43125 	9.2676878e-10 	-1.2403887e-05 	0
0.44375 	9.941284e-10 	-1.2408067e-05 	0
0.45625 	1.0282747e-09 	-1.2412268e-05 	0
0.46875 	1.0324839e-09 	-1.2416447e-05 	0
0.48125 	1.010851e-09 	-1.2420578e-05 	0
0.49375 	9.6776348e-10 	-1.2424645e-05 	0
0.50625 	9.077625e-10 	-1.2428639e-05 	0
0.51875 	8.3517916e-10 	-1.2432557e-05 	0
0.53125 	7.5408498e-10 	-1.2436397e-05 	0
0.54375 	6.6807412e-10 	-1.2440162e-05 	0
0.55625 	5.8029355e-10 	-1.2443853e-05 	0
0.56875 	4.9333474e-10 	-1.2447473e-05 	0
0.58125 	4.0931533e-10 	-1.2451023e-05 	0
0.59375 	3.2983941e-10 	-1.2454506e-05 	0
0.60625 	2.5610212e-10 	-1.2457924e-05 	0
0.61875 	1.8888521e-10 	-1.2461277e-05 	0
0.63125 	1.2866359e-10 	-1.2464568e-05 	0
0.64375 	7.5613763e-11 	-1.2467797e-05 	0
0.65625 	2.9710041e-11 	-1.2470964e-05 	0
0.66875 	-9.2666311e-12 	-1.2474071e-05 	0
0.68125 	-4.1648219e-11 	-1.2477117e-05 	0
0.69375 	-6.7876078e-11 	-1.2480103e-05 	0
0.70625 	-8.8437118e-11 	-1.2483029e-05 	0
0.71875 	-1.0386688e-10 	-1.2485894e-05 	0
0.73125 	-1.1470075e-10 	-1.2488699e-05 	0
0.74375 	-1.2148271e-10 	-1.2491444e-05 	0
0.75625 	-1.2472909e-10 	-1.2494128e-05 	0
0.76875 	-1.2494126e-10 	-1.2496753e-05 	0
0.78125 	-1.2257904e-10 	-1.2499317e-05 	0
0.79375 	-1.1807554e-10 	-1.2501821e-05 	0
0.80625 	-1.1181785e-10 	-1.2504266e-05 	0
0.81875 	-1.0416237e-10 	-1.250665e-05 	0
0.83125 	-9.5420797e-11 	-1.2508976e-05 	0
0.84375 	-8.5874862e-11 	-1.2511242e-05 	0
0.85625 	-7.5766089e-11 	-1.251345e-05 	0
0.86875 	-6.5309123e-11 	-1.25156e-05 	0
0.88125 	-5.4684257e-11 	-1.2517693e-05 	0
0.89375 	-4.4048983e-11 	-1.2519728e-05 	0
0.90625 	-3.3532568e-11 	-1.2521707e-05 	0
0.91875 	-2.3245621e-11 	-1.252363e-05 	0
0.93125 	-1.3276228e-11 	-1.2525499e-05 	0
0.94375 	-3.6976156e-12 	-1.2527313e-05 	0
0.95625 	5.434438e-12 	-1.2529074e-05 	0
0.96875 	1.4075796e-11 	-1.2530782e-05 	0
0.98125 	2.2195456e-11 	-1.2532439e-05 	0
0.99375 	2.9771434e-11 	-1.2534045e-05 	0
