0.00625 	2.8360028e-10 	-1.750902e-07 	0
0.01875 	7.8387285e-10 	-6.9008353e-07 	0
0.03125 	1.1153186e-09 	-1.4999157e-06 	0
0.04375 	1.2520539e-09 	-2.5322128e-06 	0
0.05625 	1.2111885e-09 	-3.7025666e-06 	0
0.06875 	1.0068946e-09 	-4.9277266e-06 	0
0.08125 	6.9209641e-10 	-6.1411785e-06 	0
0.09375 	3.1416468e-10 	-7.2901007e-06 	0
0.10625 	-7.9015288e-11 	-8.3364119e-06 	0
0.11875 	-4.4434329e-10 	-9.256212e-06 	0
0.13125 	-7.597155e-10 	-1.0037956e-05 	0
0.14375 	-1.0073558e-09 	-1.068051e-05 	0
0.15625 	-1.1941907e-09 	-1.1191163e-05 	0
0.16875 	-1.3257581e-09 	-1.1583084e-05 	0
0.18125 	-1.4206965e-09 	-1.1872889e-05 	0
0.19375 	-1.4904497e-09 	-1.2078545e-05 	0
0.20625 	-1.544688e-09 	-1.2217708e-05 	0
0.21875 	-1.5869565e-09 	-1.2306539e-05 	0
0.23125 	-1.6165185e-09 	-1.2358983e-05 	0
0.24375 	-1.6269205e-09 	-1.2386467e-05 	0
0.25625 	-1.6087986e-09 	-1.2397877e-05 	0
0.26875 	-1.5558771e-09 	-1.2399798e-05 	0
0.28125 	-1.461112e-09 	-1.2396845e-05 	0
0.29375 	-1.3228088e-09 	-1.2392055e-05 	0
0.30625 	-1.1431024e-09 	-1.2387276e-05 	0
0.31875 	-9.2895446e-10 	-1.2383497e-05 	0
0.33125 	-6.8876257e-10 	-1.2381144e-05 	0
0.34375 	-4.3379751e-10 	-1.238028e-05 	0
0.35625 	-1.7545631e-10 	-1.2380776e-05 	0
0.36875 	7.4790179e-11 	-1.2382407e-05 	0
0.38125 	3.0717984e-10 	-1.2384928e-05 	0
0.39375 	5.1359166e-10 	-1.2388105e-05 	0
0.40625 	6.8841387e-10 	-1.2391741e-05 	0
0.41875 	8.2817235e-10 	-1.2395672e-05 	0
0.43125 	9.317275e-10 	-1.2399778e-05 	0
0.44375 	9.9968646e-10 	-1.2403967e-05 	0
0.45625 	1.0342927e-09 	-1.2408177e-05 	0
0.46875 	1.038806e-09 	-1.2412366e-05 	0
0.48125 	1.0173148e-09 	-1.2416507e-05 	0
0.49375 	9.7421099e-10 	-1.2420584e-05 	0
0.50625 	9.1404777e-10 	-1.2424588e-05 	0
0.51875 	8.4117322e-10 	-1.2428515e-05 	0
0.53125 	7.5967943e-10 	-1.2432366e-05 	0
0.54375 	6.7318289e-10 	-1.2436141e-05 	0
0.55625 	5.8485316e-10 	-1.2439842e-05 	0
0.56875 	4.9730379e-10 	-1.2443471e-05 	0
0.58125 	4.1267278e-10 	-1.2447031e-05 	0
0.59375 	3.3258264e-10 	-1.2450524e-05 	0
0.60625 	2.5824428e-10 	-1.2453952e-05 	0
0.61875 	1.9045264e-10 	-1.2457316e-05 	0
0.63125 	1.2969299e-10 	-1.2460617e-05 	0
0.64375 	7.6149713e-11 	-1.2463856e-05 	0
0.65625 	2.9802479e-11 	-1.2467033e-05 	0
0.66875 	-9.5645328e-12 	-1.247015e-05 	0
0.68125 	-4.2282002e-11 	-1.2473206e-05 	0
0.69375 	-6.8791561e-11 	-1.2476202e-05 	0
0.70625 	-8.9581734e-11 	-1.2479138e-05 	0
0.71875 	-1.0519068e-10 	-1.2482013e-05 	0
0.73125 	-1.1615719e-10 	-1.2484827e-05 	0
0.74375 	-1.2302917e-10 	-1.2487582e-05 	0
0.75625 	-1.2632721e-10 	-1.2490276e-05 	0
0.76875 	-1.2655706e-10 	-1.249291e-05 	0
0.78125 	-1.24183e-10 	-1.2495483e-05 	0
0.79375 	-1.1964243e-10 	-1.2497997e-05 	0
0.80625 	-1.133266e-10 	-1.250045e-05 	0
0.81875 	-1.0559578e-10 	-1.2502844e-05 	0
0.83125 	-9.6765293e-11 	-1.2505178e-05 	0
0.84375 	-8.7120105e-11 	-1.2507453e-05 	0
0.85625 	-7.6904699e-11 	-1.2509669e-05 	0
0.86875 	-6.633628e-11 	-1.2511827e-05 	0
0.88125 	-5.5597441e-11 	-1.2513927e-05 	0
0.89375 	-4.4847592e-11 	-1.251597e-05 	0
0.90625 	-3.4217671e-11 	-1.2517956e-05 	0
0.91875 	-2.3819613e-11 	-1.2519887e-05 	0
0.93125 	-1.3742675e-11 	-1.2521762e-05 	0
0.94375 	-4.06093e-12 	-1.2523583e-05 	0
0.95625 	5.1691074e-12 	-1.2525351e-05 	0
0.96875 	1.3902851e-11 	-1.2527066e-05 	0
0.98125 	2.2108915e-11 	-1.2528729e-05 	0
0.99375 	2.9765143e-11 	-1.2530341e-05 	0
